30000
Yaw Pitch Raw
27140.jpg 0.86416626 -7.6956863 0.51670074
27141.jpg -1.7073059 -2.5155182 0.08061218
27142.jpg 1.8315353 0.59140015 0.010620117
27143.jpg -2.8100052 -1.7245178 -0.11199188
27144.jpg 6.0765533 -8.961525 -0.28004456
27145.jpg 9.605148 9.223503 0.9371567
27146.jpg 6.0656586 -4.627777 0.6632843
27147.jpg 31.198547 -9.355652 0.24154663
27148.jpg -3.8487167 -9.980057 1.3201675
27149.jpg -17.349121 -14.771698 1.3298264
27150.jpg 17.633179 -2.5989532 -2.7112427
27151.jpg -43.907906 4.997177 1.4184494
27152.jpg -11.705948 -8.6167755 2.184555
27153.jpg 6.6326523 -14.504181 -2.020935
27154.jpg 6.794754 -5.0140076 0.088005066
27155.jpg -13.5770645 -10.826767 1.1834793
27156.jpg -37.117813 2.155861 -2.264534
27157.jpg -1.1212921 0.0046539307 -0.6559143
27158.jpg 14.483948 -12.723068 -1.8332367
27159.jpg -4.19265 -9.831192 -0.86048126
27160.jpg -18.383347 -12.728516 0.7491455
27161.jpg -8.639183 -9.593643 -0.81240845
27162.jpg 0.3073883 -0.41993713 0.046028137
27163.jpg -36.268764 -1.0933456 0.95773315
27164.jpg 3.0607681 -5.178406 -1.1911621
27165.jpg 21.918686 5.4239044 1.6949158
27166.jpg 3.5255737 -9.178879 -2.9161987
27167.jpg 5.914551 2.9591217 -0.9053421
27168.jpg 14.516449 4.6413345 -1.0346603
27169.jpg 9.927139 -8.987534 1.0697479
27170.jpg 19.901001 -0.28501892 3.598877
27171.jpg -3.8208847 -0.9530182 0.42194366
27172.jpg -7.675659 2.4310455 -1.0644836
27173.jpg 14.962807 4.423584 -1.346077
27174.jpg 1.2572937 -11.107483 0.015945435
27175.jpg -5.888962 10.298515 -0.024368286
27176.jpg -3.1483307 -8.267654 1.0200806
27177.jpg -4.9667664 -6.785721 0.00819397
27178.jpg 18.800598 4.2260895 0.7497711
27179.jpg 3.5532303 -9.1015625 -0.37428284
27180.jpg -20.477242 -10.616051 2.1124115
27181.jpg 6.8483734 -12.80587 -1.3381119
27182.jpg 0.49797058 -7.6910553 -2.2941437
27183.jpg -21.382317 -15.716225 3.4099426
27184.jpg -9.596451 -3.4543915 0.3808136
27185.jpg 2.4579315 -5.118187 1.2790604
27186.jpg -3.977127 -18.186554 0.8826599
27187.jpg 5.8759003 -11.151436 -1.084053
27188.jpg 2.8227692 -0.689621 0.5461807
27189.jpg -3.5903778 -4.045349 1.8520432
27190.jpg -22.73674 -5.242607 0.7164612
27191.jpg 16.811714 -2.4648895 -1.5923615
27192.jpg -4.2849045 -9.387489 0.64302063
27193.jpg 6.077545 -5.5650177 -0.17224121
27194.jpg 3.035637 -9.634651 1.8046112
27195.jpg -1.1237411 -12.73996 -0.76008606
27196.jpg 7.499237 -17.285812 -1.7591705
27197.jpg 20.74965 -13.357605 -3.1446457
27198.jpg 4.8048096 16.903503 0.9748306
27199.jpg -26.757675 -2.437439 0.83006287
27200.jpg 4.3985825 -6.028206 2.1173706
27201.jpg -7.15786 -7.601486 0.08227539
27202.jpg -13.2723465 -0.15035248 -0.49308777
27203.jpg 11.594498 -15.019478 -1.9935608
27204.jpg 7.1988144 -11.627998 -0.03315735
27205.jpg -72.97119 -14.917473 15.879196
27206.jpg 22.791718 -15.629738 -4.361702
27207.jpg -0.88694763 -13.616379 0.08087158
27208.jpg -0.1665039 -12.256462 -2.1267014
27209.jpg 43.695526 -6.0743866 -5.3969345
27210.jpg -9.690086 -7.7287445 1.662796
27211.jpg 2.450203 4.721985 -0.6061859
27212.jpg 9.482208 -7.7860413 -0.3551178
27213.jpg -5.257881 -7.1067505 -0.054519653
27214.jpg -4.265686 -5.251419 2.800171
27215.jpg 32.83983 -8.386429 -1.7032471
27216.jpg 7.5946426 -15.968994 -2.0361023
27217.jpg -1.476448 -15.761459 0.62072754
27218.jpg -0.15864563 -11.517738 -1.2125473
27219.jpg -4.5829315 -10.616928 0.89941406
27220.jpg -9.433487 -11.572853 0.15223694
27221.jpg 4.9476013 -4.578514 -0.4278717
27222.jpg 8.295296 0.012649536 0.3046112
27223.jpg -13.755638 -11.926659 1.2315979
27224.jpg -30.881569 -12.265961 5.855278
27225.jpg -36.067398 7.342827 -0.45213318
27226.jpg 16.247375 -3.459282 0.0067443848
27227.jpg 6.6941986 -8.7278595 -3.240059
27228.jpg -3.7996292 3.0372849 -1.3074875
27229.jpg -41.32527 -11.474518 7.7398834
27230.jpg 22.7425 -10.051735 -0.9027252
27231.jpg -3.8396149 -5.5092316 -0.21955872
27232.jpg 4.676941 -8.637466 0.63246155
27233.jpg 6.2363434 -6.681671 -0.34838867
27234.jpg 4.2327347 -6.8318863 -0.55848694
27235.jpg 4.598694 -2.4034576 -0.04206848
27236.jpg 2.7879868 -11.913864 -1.0692444
27237.jpg -0.75541687 -12.994255 -1.073883
27238.jpg -5.367935 -8.6256485 1.345253
27239.jpg -8.980591 -1.7887878 0.15715027
27240.jpg 10.656189 -14.563721 -0.34249878
27241.jpg 3.983345 -1.7801285 -0.69973755
27242.jpg -5.2634125 -3.1783752 2.2193756
27243.jpg 11.341141 -7.7929993 -2.2988663
27244.jpg 20.700684 -3.2277527 -1.0754089
27245.jpg -24.182121 -19.354057 6.7374573
27246.jpg -7.0556793 7.72612 -1.5926056
27247.jpg -0.95144653 -16.898102 -2.7990189
27248.jpg -15.767181 -12.012993 1.6062317
27249.jpg 10.667694 -6.244087 -0.2852478
27250.jpg 6.6876984 -2.1577911 0.038116455
27251.jpg -2.732132 -3.13945 -0.051498413
27252.jpg -14.152435 -7.349205 2.3695526
27253.jpg -44.561043 -11.061241 9.639603
27254.jpg -11.603043 0.11112213 0.5144119
27255.jpg -7.2843018 -12.683182 0.56842804
27256.jpg 8.413849 -0.60632324 -1.1372223
27257.jpg 29.755585 -9.402031 -1.5861969
27258.jpg 11.14975 1.1609802 2.312439
27259.jpg -14.040962 2.3814926 1.6867523
27260.jpg 9.150902 -3.3202667 -0.06750488
27261.jpg 9.935074 -8.055496 0.21027374
27262.jpg -16.590027 -11.078476 -0.44006348
27263.jpg -4.2378387 -6.704422 1.5676117
27264.jpg 2.6605911 -8.391296 -0.6577301
27265.jpg 1.3305359 -10.337387 0.5290375
27266.jpg 9.9533615 -7.190254 -1.8205566
27267.jpg -0.28189087 -9.591827 -1.4299164
27268.jpg 9.199936 -17.837807 -1.3701935
27269.jpg -6.9930267 2.4967346 1.2901382
27270.jpg 9.6046295 -9.314575 -2.704216
27271.jpg 12.881744 4.2785034 -2.6361542
27272.jpg -7.9257965 -2.5765533 0.87329865
27273.jpg -13.0961 -14.03965 2.5551224
27274.jpg 5.191223 -0.7107544 -0.3000641
27275.jpg 27.848724 -6.090576 -2.2863617
27276.jpg 0.30988312 -7.905876 0.13261414
27277.jpg -40.411415 -14.436005 11.085754
27278.jpg -13.828217 3.312439 2.2352905
27279.jpg 14.018677 -5.3426437 -1.9330902
27280.jpg -5.092476 -4.805542 -0.0790863
27281.jpg -21.298492 3.327736 -2.5672607
27282.jpg -12.961884 -1.353714 -1.0883484
27283.jpg 11.633766 -9.212219 -2.0083008
27284.jpg -3.3570175 -11.405205 -0.49706268
27285.jpg 17.666267 -9.379959 -0.13916016
27286.jpg 45.292664 -15.573189 -8.679718
27287.jpg -38.3163 14.990135 -3.3717957
27288.jpg -14.617416 -21.595596 1.4900436
27289.jpg 7.450699 -13.426193 -2.1419907
27290.jpg -1.0132599 7.8449097 0.9075775
27291.jpg 22.582 -13.312653 -3.1441498
27292.jpg 5.1108093 -4.357071 0.6102295
27293.jpg 15.703781 1.229393 1.6830368
27294.jpg -24.191689 -0.7622833 0.20281982
27295.jpg -29.682785 0.19690704 0.781929
27296.jpg -8.448662 -26.516968 2.3415985
27297.jpg 6.3202057 3.7026367 -1.0780029
27298.jpg -4.2509613 1.1323929 0.4646454
27299.jpg -24.942276 -5.1853943 2.989502
27300.jpg -20.74421 1.2830505 0.9088745
27301.jpg 5.965149 -11.820633 -1.6919861
27302.jpg 6.7992554 -4.3960953 -1.2259827
27303.jpg -0.7848358 -7.8319244 0.6617737
27304.jpg 12.472702 -9.336182 -1.4641113
27305.jpg 11.140297 -9.110451 -0.34706116
27306.jpg 11.73233 -8.834305 -1.9834213
27307.jpg -0.2762909 -12.545227 -1.2407074
27308.jpg -5.9411774 -6.459511 0.33511353
27309.jpg -3.3446426 -13.133453 0.91184235
27310.jpg 26.985214 -9.594421 -0.86898804
27311.jpg -7.712982 -3.8423538 0.15319824
27312.jpg 1.0902252 -3.8385468 0.0493927
27313.jpg 7.033264 -5.515419 0.3091507
27314.jpg -0.66197205 -0.84851074 1.3746338
27315.jpg -11.701111 -15.26239 1.5646057
27316.jpg -3.0679932 -14.123001 0.041633606
27317.jpg 12.037003 -6.3943405 -0.92832184
27318.jpg 13.5696945 -9.233704 -1.9032593
27319.jpg -13.741158 -11.069885 1.0824051
27320.jpg 7.7649765 -11.5854645 -2.1413574
27321.jpg 2.8618622 -10.077347 -0.35533142
27322.jpg 3.0663147 -0.8447876 0.19470215
27323.jpg -3.047203 3.3621979 0.5217438
27324.jpg 11.038254 -10.844727 -3.016632
27325.jpg 21.069443 -10.072044 -4.442856
27326.jpg -32.27243 -6.4192123 5.495926
27327.jpg 13.169495 10.273621 1.4016571
27328.jpg 6.3828964 -9.494766 -0.32861328
27329.jpg -4.414131 -10.696152 0.67689514
27330.jpg 3.5750198 -17.656433 -1.0282516
27331.jpg -4.76635 -1.0676422 -0.6379852
27332.jpg 5.123184 0.7802429 0.19894409
27333.jpg -1.7668762 -4.949295 0.7003021
27334.jpg -4.059387 -6.5089417 -0.68035126
27335.jpg 0.5950775 -15.472473 -1.0867157
27336.jpg -31.552979 9.907074 -0.9203949
27337.jpg 2.3391113 -9.37751 -0.84902954
27338.jpg -11.690353 -15.147537 0.10837555
27339.jpg -3.8645325 -6.9160995 0.017471313
27340.jpg -4.2643585 -10.750595 -0.42469025
27341.jpg 3.9907608 -6.202072 -0.46355438
27342.jpg 10.675308 -12.634903 0.631958
27343.jpg -27.335045 -5.0948105 -0.5575104
27344.jpg 0.7300415 -14.043083 -1.7557068
27345.jpg 7.694992 -12.776566 -2.238388
27346.jpg 19.04631 -17.54049 -5.452339
27347.jpg 27.205826 -13.812225 -2.183258
27348.jpg 17.243637 -5.923996 -3.1391907
27349.jpg -14.445427 -20.478699 5.9495316
27350.jpg 21.98014 2.5396423 -0.5429306
27351.jpg -26.98201 -20.538048 6.555664
27352.jpg -10.155014 -14.558243 1.3348618
27353.jpg -12.250565 0.17765808 2.387535
27354.jpg 7.9630966 -16.397705 -1.5961304
27355.jpg 20.836288 -19.792267 -3.7378082
27356.jpg 7.0168533 -2.9757156 -1.2442245
27357.jpg 0.70516205 -11.519241 -1.6632996
27358.jpg 23.093597 1.498558 0.99799347
27359.jpg 6.504059 -2.5224838 -0.9156647
27360.jpg -4.2936935 -7.2470474 -0.9793854
27361.jpg -2.0550537 -4.7277603 2.0409622
27362.jpg -43.656567 -7.447281 1.4968643
27363.jpg -2.860176 -0.9388962 -0.76405334
27364.jpg -36.43958 -16.060715 5.1754913
27365.jpg 8.849426 -1.1064835 0.16861725
27366.jpg -26.625122 4.189636 2.1577606
27367.jpg -3.1501083 -0.28930664 1.2460556
27368.jpg 17.73285 -4.5424957 -2.7805939
27369.jpg -16.617355 -2.5058594 2.2097015
27370.jpg 13.032608 12.143509 0.032470703
27371.jpg -33.32984 -18.734665 7.0704117
27372.jpg -12.175255 1.6297531 0.2266159
27373.jpg 5.789139 -11.086296 -2.2556
27374.jpg -1.5260468 -7.098648 1.6478348
27375.jpg 11.224625 2.2480545 -1.6321793
27376.jpg -13.662201 -8.923775 1.8688889
27377.jpg 28.040237 3.7211456 3.1735535
27378.jpg 8.185661 -9.562805 -0.6957855
27379.jpg 3.571495 -3.529152 1.4375153
27380.jpg 2.9379425 -8.677948 0.29862213
27381.jpg 12.513794 -1.5716858 0.6453705
27382.jpg 25.231812 -5.4401703 -0.059249878
27383.jpg -14.228241 -14.28405 3.602394
27384.jpg 4.5572433 -8.107819 -2.4283218
27385.jpg -10.250908 -2.7973175 4.744568
27386.jpg -4.9384995 -12.98024 0.1166687
27387.jpg -23.380295 8.237564 1.0305405
27388.jpg -2.5944672 -20.492958 0.83935547
27389.jpg 3.7864609 3.1289673 0.5462265
27390.jpg 19.483475 3.6343842 1.4172974
27391.jpg 11.283386 -4.7409897 -1.0709381
27392.jpg -7.9425507 -7.3694 0.8203888
27393.jpg 22.379623 -5.770172 -1.1850739
27394.jpg -12.31282 -2.45076 1.2405167
27395.jpg 2.7259827 -13.183998 -1.78965
27396.jpg -24.670792 -0.26965332 0.97216797
27397.jpg 43.33458 15.130074 4.6342163
27398.jpg 1.1908722 9.48819 0.8555298
27399.jpg 8.029068 -5.3140717 -0.70905304
27400.jpg -3.4457703 -10.35778 -0.103897095
27401.jpg 19.457321 -6.401123 -1.6125641
27402.jpg 0.402359 -31.317055 0.40221405
27403.jpg -7.4460983 -12.799728 1.4105835
27404.jpg 2.6468658 -7.4532166 -1.000145
27405.jpg 2.7948074 -12.778435 0.1481018
27406.jpg -6.580429 -8.700676 1.6890564
27407.jpg 7.650345 21.10353 2.2069016
27408.jpg -0.441391 -14.462433 0.5687561
27409.jpg -25.742676 -28.782875 10.164253
27410.jpg -3.400383 -0.3090515 0.45407104
27411.jpg -2.1368408 -4.700989 -1.3909149
27412.jpg 18.654556 -3.8714676 0.41090393
27413.jpg 12.64296 -6.109749 -1.399826
27414.jpg -11.204308 -14.795578 0.8583832
27415.jpg 7.657448 -4.436241 -0.92207336
27416.jpg 6.5615997 -12.019272 -1.7158966
27417.jpg 11.078888 -8.325943 -2.6605911
27418.jpg -5.992996 -5.2024536 0.2563324
27419.jpg -3.2477264 -11.416428 0.081451416
27420.jpg -35.80285 -10.745903 5.7475204
27421.jpg 8.878845 -11.690277 -0.7188263
27422.jpg -0.100502014 -9.787842 1.390152
27423.jpg -5.469879 -4.529579 0.41574097
27424.jpg -7.6914673 -6.5012817 -0.27256775
27425.jpg 29.988358 19.81186 7.956253
27426.jpg 7.777649 -6.9473114 -0.86439514
27427.jpg -2.1728973 -6.9783325 -1.0874176
27428.jpg 7.732483 -6.3611984 -0.1031189
27429.jpg -23.371315 -11.345757 3.2553864
27430.jpg -6.0884476 -3.762413 1.0920181
27431.jpg -10.363953 -6.3389435 -0.053398132
27432.jpg 5.8696976 -0.1747055 0.6894684
27433.jpg 2.5472717 -0.59643555 1.5487671
27434.jpg 1.4666061 8.35199 1.1687012
27435.jpg 10.651901 -8.914787 -1.3390274
27436.jpg 12.144623 -12.6475525 -0.83517456
27437.jpg 3.6077957 -0.9336853 -0.27683258
27438.jpg -42.17016 -15.49527 12.083984
27439.jpg -15.850761 -13.394867 0.5756149
27440.jpg -11.630737 0.7126312 -1.3293686
27441.jpg -0.6010742 -6.0953827 -0.13616943
27442.jpg 11.903481 -8.464462 -2.2703857
27443.jpg 1.0001907 4.9876404 -0.25271606
27444.jpg -0.3699875 -5.713974 -1.4480133
27445.jpg -10.7476425 -6.4260406 1.3474503
27446.jpg -40.864548 3.5553894 -0.82962036
27447.jpg -2.3903809 -17.427689 0.6135254
27448.jpg 5.9155273 -4.078888 -0.49958038
27449.jpg -0.7909851 -11.922134 0.7867813
27450.jpg -8.940598 -11.395729 0.68530273
27451.jpg -4.3541565 5.387306 1.8614731
27452.jpg 1.0560379 -8.205238 -1.4216995
27453.jpg 2.3662949 -5.540764 -1.0214996
27454.jpg -3.427147 -13.970238 -0.537796
27455.jpg 20.270874 -9.049561 -2.5276794
27456.jpg 16.697708 -8.732948 -1.536377
27457.jpg -12.123535 -10.221283 0.43255615
27458.jpg 16.154686 -6.1514053 -2.6623077
27459.jpg -0.9507599 -11.492493 -0.34677124
27460.jpg 2.2154617 -7.9711075 -0.4012146
27461.jpg -39.726334 -9.401093 4.2938843
27462.jpg 14.845184 -3.7654114 -2.4536438
27463.jpg -28.592941 -19.243805 3.02034
27464.jpg 1.6863785 -6.663002 -1.2159119
27465.jpg -1.342514 -1.9077301 -0.3998413
27466.jpg 3.270218 -12.2393875 -1.8800049
27467.jpg 18.406326 -2.0015945 -0.39152527
27468.jpg 1.6315155 -10.568024 -0.7089081
27469.jpg 1.7895584 -7.593277 0.3612976
27470.jpg 7.280075 1.6882172 -1.306427
27471.jpg 10.296913 -9.695854 0.040031433
27472.jpg 7.8724823 -0.3114395 -0.7183075
27473.jpg -24.124336 -17.523392 3.9521255
27474.jpg -9.737373 -5.5417175 2.791008
27475.jpg -6.2203903 -4.717514 0.21860504
27476.jpg -2.7015228 -2.9943085 -0.1953888
27477.jpg 19.051552 0.5692444 4.965477
27478.jpg 21.679657 -6.2080307 -6.0499268
27479.jpg 2.647171 7.9710846 1.0445099
27480.jpg -17.530396 -10.2659 0.31123352
27481.jpg 4.5638885 -8.790604 -0.24909973
27482.jpg -35.952293 3.9561996 -1.16716
27483.jpg 16.483635 -11.852295 -3.3808289
27484.jpg 29.687012 12.002777 4.2734833
27485.jpg 1.1599274 -4.5740356 -1.2279663
27486.jpg -1.8639984 -10.608063 -0.11821747
27487.jpg 2.0639648 -12.538063 0.63114166
27488.jpg 8.664162 -19.616913 -1.7767487
27489.jpg 33.707855 -4.8176727 -0.9761963
27490.jpg 8.89772 -5.4062195 0.47369385
27491.jpg -0.03717041 -18.85875 0.9692383
27492.jpg -1.2292786 -1.7343292 0.09958649
27493.jpg 0.86408997 -2.550766 0.113731384
27494.jpg 18.822922 -16.517487 -3.9790115
27495.jpg -11.206345 -12.952805 1.00531
27496.jpg -3.9897308 -5.543129 0.08340454
27497.jpg 0.26301575 -14.696114 -0.13687134
27498.jpg -30.951424 -11.951424 7.0448685
27499.jpg -14.434738 -4.302719 2.0265884
27500.jpg 29.594406 0.64086914 1.5366821
27501.jpg -0.09606171 -19.769104 0.32566833
27502.jpg -9.602936 -7.0789185 2.3795013
27503.jpg 59.23033 2.937622 8.05011
27504.jpg 3.941452 -9.098015 1.2120438
27505.jpg 2.3555298 -10.832779 0.6915436
27506.jpg 22.693588 -15.899422 -2.831131
27507.jpg 24.877472 -19.423302 -6.8911133
27508.jpg 23.144302 -7.4699326 -2.3927155
27509.jpg 18.554443 -15.465012 -2.984909
27510.jpg -2.123085 -3.1334991 -4.940979
27511.jpg 2.0414886 -26.26104 -0.4312744
27512.jpg -1.1798096 -20.22696 -1.4123383
27513.jpg 5.45652 -5.667221 0.02407837
27514.jpg 84.03502 10.227013 8.481354
27515.jpg 6.2674866 -6.4292755 -2.0717773
27516.jpg 9.146332 -13.780991 -1.2375183
27517.jpg 5.4252777 -17.010414 -1.239418
27518.jpg 4.9586334 -14.064163 -0.7539673
27519.jpg -5.948166 7.723999 2.2153778
27520.jpg 1.5407639 -17.12458 -0.6685791
27521.jpg 6.979492 -10.289574 -0.47972107
27522.jpg 16.399002 4.522278 5.0650787
27523.jpg 35.666367 -0.38168335 -1.5634613
27524.jpg 15.567795 -8.072159 -3.666275
27525.jpg 2.8924484 -21.297287 0.1894226
27526.jpg 31.068527 -13.357574 -6.772278
27527.jpg -6.8870697 -5.1436996 -0.89064026
27528.jpg 9.423454 -2.8368683 -0.6507416
27529.jpg 12.360428 11.507172 -1.3392029
27530.jpg 19.785027 -7.97377 -4.036667
27531.jpg -3.1255722 -24.484222 0.8087311
27532.jpg 0.48010254 -2.8990326 -0.24043274
27533.jpg 11.290489 -17.507942 -3.0665665
27534.jpg -3.130844 -6.4148483 -0.38446045
27535.jpg 2.177948 -4.0500946 2.062683
27536.jpg 5.7828064 1.02565 0.3296814
27537.jpg -21.809685 -11.022942 1.4336929
27538.jpg -17.464119 -1.3233948 1.154068
27539.jpg 0.730423 -5.1753845 -1.633728
27540.jpg -2.0049133 -17.606934 1.17453
27541.jpg -37.17595 5.1964645 0.9287796
27542.jpg -3.122345 -8.680542 0.027145386
27543.jpg -2.4908524 -9.751617 0.27385712
27544.jpg -14.908684 -9.373108 2.8806152
27545.jpg 14.822342 -7.3440857 0.45314026
27546.jpg -23.372307 -10.852829 1.8316193
27547.jpg 2.3378448 -12.139221 -0.30319214
27548.jpg 37.289413 -9.012924 -2.7036667
27549.jpg -10.878769 -6.7487335 0.8823242
27550.jpg -9.232338 -1.0178986 1.5717926
27551.jpg 3.6048431 -4.202652 0.9357834
27552.jpg 9.152756 1.4949875 0.38233948
27553.jpg -8.993652 -6.4166107 1.9087677
27554.jpg 7.568466 -2.8606262 -0.94389343
27555.jpg 34.666214 6.271454 3.162094
27556.jpg -11.990913 -0.09941101 1.7662659
27557.jpg 26.739693 12.519852 3.165825
27558.jpg 9.158569 -7.831604 -0.57092285
27559.jpg -4.4344025 -10.842285 0.24409485
27560.jpg -13.511536 1.9122849 2.2051544
27561.jpg 10.724319 -5.6605835 -0.68470764
27562.jpg -3.394844 -3.0109024 -0.45787048
27563.jpg 25.491608 -9.231918 -3.7766724
27564.jpg 8.932022 -8.166916 -0.1578064
27565.jpg -5.9131775 -5.628601 0.07749939
27566.jpg -14.887009 -7.9986725 0.5573273
27567.jpg 6.5709534 -11.412567 -2.848343
27568.jpg 6.9114304 -9.371902 -0.7218933
27569.jpg 8.874237 -4.556122 -0.8646927
27570.jpg 2.8750305 -16.393234 0.17726135
27571.jpg -21.333916 -28.337364 7.8742065
27572.jpg 9.096756 -0.063964844 -0.069503784
27573.jpg 3.8688812 -2.9671783 0.27565002
27574.jpg 20.439499 -8.565247 -1.9134293
27575.jpg -0.9409485 -2.2187805 0.523407
27576.jpg 5.1194687 -14.521042 0.16156769
27577.jpg 3.2840652 -2.890152 -1.3918991
27578.jpg 18.710938 -8.99202 -0.041610718
27579.jpg -10.145012 -9.960403 -0.43380737
27580.jpg 3.555252 -5.6069107 0.233078
27581.jpg -0.69226074 -2.027588 -0.120277405
27582.jpg -18.440994 -17.982574 4.566971
27583.jpg 20.58731 -5.681389 0.42061615
27584.jpg 15.093414 -17.038315 -1.3115845
27585.jpg 12.805038 -12.981796 0.38339233
27586.jpg 1.6265869 -9.283424 -0.69799805
27587.jpg 13.666077 -14.60849 -4.2713165
27588.jpg 6.9063416 -5.787842 0.057655334
27589.jpg -2.6869125 -11.192444 -0.36174774
27590.jpg 26.956894 -5.2367477 0.19946289
27591.jpg -10.99501 -11.920883 2.1253052
27592.jpg 5.621544 -4.820671 -0.19452667
27593.jpg 1.4872055 -12.513626 -1.2017822
27594.jpg -0.4232254 -9.020706 0.42567444
27595.jpg 3.30661 -2.4602966 -1.0296249
27596.jpg -7.118103 -6.383728 -0.6901932
27597.jpg 2.5181274 -9.660339 -0.12471771
27598.jpg -5.5120544 -3.7225952 0.5839691
27599.jpg -5.5714645 2.1896515 0.38848114
27600.jpg -15.901039 -12.663101 2.655136
27601.jpg -21.108337 -10.736771 3.872055
27602.jpg -5.209465 -6.0103455 -1.1999359
27603.jpg -24.08879 -14.565392 2.0534668
27604.jpg 0.7189789 -4.121849 -0.7240677
27605.jpg 3.316803 -5.3320694 -0.2211914
27606.jpg 11.4025955 -6.016197 -1.2923889
27607.jpg 16.98758 -8.647636 0.18912506
27608.jpg 3.0533295 -2.5234528 1.2983398
27609.jpg 1.229187 -10.990234 0.832016
27610.jpg 17.087097 3.34227 0.5802765
27611.jpg 24.064072 0.41370392 0.15956116
27612.jpg -16.506508 -7.9108963 0.85032654
27613.jpg -1.0388947 -4.624054 -0.60907745
27614.jpg 0.5417328 -3.1080399 -0.80796814
27615.jpg -16.516487 2.542488 2.4510727
27616.jpg 21.79396 -14.09684 -4.8294754
27617.jpg 1.0072174 -7.357704 2.9135132
27618.jpg 10.272514 -1.9838104 0.112449646
27619.jpg 15.010918 -3.826538 -0.3718109
27620.jpg 27.22744 -3.3865662 -3.0127335
27621.jpg 4.430725 -15.278267 -2.4238358
27622.jpg 1.2344055 -8.476791 0.8877716
27623.jpg -9.070694 3.4815063 -1.2623596
27624.jpg -5.3645554 -1.8244934 3.4401398
27625.jpg -5.574051 -6.2859344 -0.008636475
27626.jpg 8.244392 -6.8647003 0.54673004
27627.jpg 5.6483307 -17.995338 -0.8265991
27628.jpg 4.3801727 -5.277405 -0.7658615
27629.jpg -4.152893 -4.5411835 -0.18026733
27630.jpg -1.5265808 -7.2639465 -0.8321457
27631.jpg 10.37075 1.4230957 0.5552063
27632.jpg -17.843826 -10.623001 0.23625183
27633.jpg -0.40664673 1.5813599 0.049468994
27634.jpg 2.5810547 -13.269844 0.4261093
27635.jpg -6.7726364 -1.685852 0.41648865
27636.jpg -2.3487396 -10.47258 -1.5262985
27637.jpg 5.843399 -7.180626 -2.1436615
27638.jpg 5.242981 11.440369 4.1963196
27639.jpg -5.27314 -14.707886 1.375473
27640.jpg 4.168915 -6.2163925 -1.9488144
27641.jpg 40.157394 7.398987 1.1528091
27642.jpg 29.824799 -1.6340561 4.3098907
27643.jpg -33.962326 2.85997 -0.40875244
27644.jpg 3.9660645 -5.1508408 -0.5386734
27645.jpg 2.2072906 -9.915512 1.7403107
27646.jpg -3.589943 -12.776314 0.35813904
27647.jpg -16.994118 10.427193 0.48296356
27648.jpg 7.619522 -11.03965 -1.179184
27649.jpg -0.5586548 -2.9383545 0.24020386
27650.jpg -20.40062 -4.0768814 1.7415466
27651.jpg -0.5337372 4.4308014 2.2583542
27652.jpg 6.6065674 -5.371475 -0.39717865
27653.jpg 14.588951 -13.837715 -3.5078201
27654.jpg 1.0246353 -5.023979 -0.71669006
27655.jpg 10.078629 0.9200287 0.65992737
27656.jpg 32.402145 -19.859253 -10.859161
27657.jpg 1.987381 -15.229439 3.2704773
27658.jpg 30.826874 -7.2461853 -1.5724487
27659.jpg 20.378647 -24.331642 -6.3136597
27660.jpg 15.266899 -6.8732147 -0.74876404
27661.jpg 24.302322 -5.650055 0.9025421
27662.jpg -10.5205765 -20.048813 3.5024643
27663.jpg 6.688225 -1.9987335 -1.7432785
27664.jpg -9.520668 3.1645508 -2.7490234
27665.jpg -3.7925873 -0.13932037 0.1737976
27666.jpg 0.2062912 -9.827019 1.5426941
27667.jpg -18.686539 -6.2989426 -1.563652
27668.jpg -12.153427 0.28634644 -1.8047562
27669.jpg 5.822548 -7.4791107 0.8131027
27670.jpg 16.033035 -17.376686 -3.8446808
27671.jpg 24.00885 -13.793785 -1.9442902
27672.jpg 1.8069534 -2.1829987 -0.23293304
27673.jpg -21.020164 -2.0882492 -2.133316
27674.jpg -1.1205139 -6.353508 -0.40345
27675.jpg 9.050003 -5.748657 -0.12991333
27676.jpg 5.130783 -6.6498413 -1.3817444
27677.jpg 1.1459961 -8.53463 -1.7238922
27678.jpg 0.91285706 -5.3222656 1.5110092
27679.jpg 6.618561 -7.164543 0.69506836
27680.jpg 9.369995 -10.998764 -3.8485641
27681.jpg -13.252106 -17.60144 2.1026
27682.jpg 0.83976746 -4.438034 0.2300415
27683.jpg 5.1586533 -13.34433 -1.087532
27684.jpg -1.7432404 -10.858299 -0.0065689087
27685.jpg 0.88775635 -10.50766 0.63282776
27686.jpg 15.945557 17.298111 5.125824
27687.jpg 27.639374 -6.163391 -4.933716
27688.jpg 12.54744 -1.9048767 1.2043152
27689.jpg -0.12627411 -13.29837 0.12928772
27690.jpg 8.488724 -15.011063 -1.745018
27691.jpg 1.8913422 -3.9223785 -0.61213684
27692.jpg -3.4521942 -12.755974 -0.5546112
27693.jpg -0.70594025 -13.540428 0.17795563
27694.jpg 29.703522 -10.088211 -0.7680664
27695.jpg -19.33796 -10.45015 2.712616
27696.jpg 0.3052063 6.5677414 -0.049697876
27697.jpg 23.80481 -13.518173 -6.9485016
27698.jpg -2.3254852 -13.632721 0.104019165
27699.jpg 11.829819 -5.0425644 -1.1800919
